业主我朋友租了 不要局限这个价格 直接干翻市场,3800,元/月,4室2厅,110平米,低层(共33层),卓越中寰,"岳麓-观沙岭 -含光路,近观沙路","邻地铁, 押一付一, 配套齐全"
居家好房湘龙小学旁土桥地铁站附近交通便利，小区环境优美,2000,元/月,3室2厅,121.08平米,高层(共33层),好望谷云邸,星沙-万家丽北路 -贺龙体校路6号,"邻地铁, 精装修"
蓝色港湾 朝南公寓 700包物业 家电齐全 随时看房一年起租,700,元/月,1室1厅,37.75平米,中层(共28层),蓝色港湾,宁乡-新城区 -金洲大道,"独卫一居, 配套齐全, 精装修, 有阳台"
吾悦广场松雅湖一线湖景 恒大翡翠华庭精装三房拎包入住,1800,元/月,3室2厅,110.73平米,中层(共33层),恒大翡翠华庭,星沙-松雅湖 -东四路268号,"邻地铁, 押一付一, 精装修"
业主我朋友 可以押一付一 价格嘎嘎谈 看上联系我,3600,元/月,3室2厅,110平米,低层(共33层),卓越中寰,"岳麓-观沙岭 -含光路,近观沙路","邻地铁, 押一付一, 配套齐全"
林业厅单位房 1室1厅1卫,1700,元,1室1厅,50平米,共5层,林业厅单位房,雨花-梓园路 -梓园路356号,"邻地铁, 配套齐全, 南北通透"
长沙县周边 6室6厅5卫,1000,元,6室6厅,700平米,共3层,长沙县周边,长沙县- -,"精装修, 南北通透, 首次出租"
750！价格还可以谈！急租！包网络！包停车！怡海星城！！,750,元/月,1室1厅,36平米,中层(共20层),怡海星城,天心-暮云 -高云路6号,"独卫一居, 押一付一, 配套齐全, 精装修"
750！可短租！押一付一！学生党高性价比网红温馨一居室！！,750,元/月,1室1厅,36平米,中层(共20层),怡海星城,天心-暮云 -高云路6号,"独卫一居, 押一付一, 配套齐全, 精装修"
地铁口，交通方便，环境优美,1700,元/月,2室2厅,89.18平米,高层(共33层),恒广国际景园,星沙-开元路 -凉塘西路1号,邻地铁
老式装修居家三房大面积 可停车南北通透 每个房间都很大,3100,元/月,3室2厅,130.30平米,高层(共8层),福鑫楼,开福-伍家岭 -芙蓉中路一段179号,邻地铁
银桂苑 1室1厅1卫,950,元,1室1厅,149.57平米,中层(共6层),银桂苑,天心-新省政府南 -新姚南路369号,"邻地铁, 押一付一, 配套齐全"
红树湾小区 131平办工电梯房 土桥地铁口 出现方便随时看房,1800,元/月,3室2厅,131.00平米,高层(共24层),红树湾小区,星沙-万家丽北路 -万家丽北路69号,"邻地铁, 精装修, 随时看房"
桂花坪地铁 居家三房两卫 价格便宜 性价比高,2200,元/月,3室2厅,133.36平米,低层(共13层),碧桂园城市花园(天心),天心-芙蓉南路 -刘家冲南路599号,"邻地铁, 配套齐全, 精装修"
阳明山庄 叠墅 家具家电可配 居家也可以 带花园随时看房,2600,元/月,3室2厅,143.22平米,共1层,阳明山庄,岳麓-汽车西站 -枫林三路228号,"邻地铁, 配套齐全, 精装修"
马王堆社区七片 2室2厅1卫,1400,元,2室2厅,78.48平米,高层(共7层),马王堆社区七片,芙蓉-马王堆 -龙柏路,"邻地铁, 配套齐全, 南北通透"
雅礼正对面 中天枫景 花园式小区 南北通 适合居家陪读,5300,元/月,4室2厅,140平米,低层(共28层),中天枫景,雨花-东塘 -劳动西路471号,"邻地铁, 配套齐全, 精装修"
中天枫景 到雅礼仅需几步路 朝南户型 超大阳台 居家舒适,5300,元/月,3室2厅,140.42平米,中层(共28层),中天枫景,雨花-东塘 -劳动西路471号,"邻地铁, 配套齐全, 精装修"
大学城阳光100国际新城 近地铁口 三室两厅 拎包即住,2000,元/月,3室2厅,120平米,高层(共17层),阳光100国际新城(东区),岳麓-阳光100 -南二环518号,"邻地铁, 配套齐全, 精装修"
泉塘安置小区(E区) 1室0厅1卫,550,元,1室0厅,30平米,中层(共6层),泉塘安置小区(E区),"星沙-泉塘 -盼盼路,近东七路","押一付一, 配套齐全, 南北通透"
荣盛花语城四房两厅两卫|近地铁|近学校|南北通透,2200,元/月,4室2厅,130.96平米,高层(共34层),荣盛花语城,"星沙-万家丽北路 -万家丽路,近水渡河路","邻地铁, 配套齐全, 南北通透"
十一中旁边 近天虹商场德思勤 地铁口的精装三房,1800,元/月,3室2厅,86.0平米,中层(共25层),卓越蔚蓝城邦,雨花-汽车南站 -桃花塅路608号,"邻地铁, 精装修"
鄱阳小区丰畅苑 1室1厅1卫 44平 电梯房,1300,元/月,1室1厅,44.63平米,高层(共18层),鄱阳小区丰畅苑,雨花-汽车南站 -黑梨路,独卫一居
开元路，松雅湖，万象汇，星沙大道星沙教师公寓精装三房两卫,1500,元/月,3室2厅,124平米,高层(共32层),星沙教师公寓,星沙-星沙大道 -星沙大道205号,"邻地铁, 配套齐全, 精装修"
金麓国际小区 3室2厅2卫,2750,元,3室2厅,131.38平米,中层(共28层),金麓国际小区,岳麓-银盆岭 -岳麓大道311号,"邻地铁, 配套齐全, 南北通透"
免费看房 万家丽广场 锦泰广场 可短租 可押一付一 房源真实,1400,元/月,2室1厅,36.35平米,高层(共6层),德政园润心苑,芙蓉-德政园 -恒达路51号,"邻地铁, 配套齐全, 南北通透"
宏佰超市旁，学校一条马路之隔，小区环境优美,1900,元/月,3室2厅,85平米,低层(共33层),筑梦星园,"星沙-万家丽北路 -南塘路,近特立西路","邻地铁, 精装修"
保利花园 2室2厅1卫,720,元/月,2室2厅,20平米,高层(共10层),保利花园,天心-省政府 -湘府西路229号,"女生合租, 独卫, 独立阳台"
华湘安置小区 1室0厅1卫,600,元,1室0厅,30平米,高层(共6层),华湘安置小区,星沙-泉塘 -远大三路,押一付一
保真！绿地中央广场公寓2房电梯房配套成熟近地铁南北通透诚兴园,2200,元/月,2室2厅,63.47平米,中层(共33层),绿地中央广场(商住楼),岳麓-观沙岭 -银杉路31号,"邻地铁, 南北通透, 随时看房"
复式大洋房 225平 实木家具 4房3卫2个独立小卧室,6500,元/月,4室2厅,119.18平米,共4层,中城丽景香山,雨花-劳动中路 -万家丽中路二段239号,"邻地铁, 配套齐全, 精装修"
可月付 北岭顺天新城 电梯单间带独立厨卫 带网络 带阳台,750,元/月,1室1厅,20.00平米,高层(共11层),北岭顺天新城,浏阳-淮川区 -车站中路,"独卫一居, 可短租, 押一付一, 配套齐全"
天虹旁边，价格可议，三房两厅两卫急租,1750,元/月,3室1厅,125.0平米,低层(共19层),幸福里,星沙-开元路 -东二路20号,"邻地铁, 配套齐全, 精装修"
可短租近湘雅附二省图书馆嘉熙中心,2200,元/月,4室1厅,41平米,高层(共7层),湖南歌舞剧院小区,雨花-窑岭南 -人民中路274号,"邻地铁, 配套齐全, 精装修"
未来现代城 3室2厅1卫  电梯房 精装修94平米,1650,元/月,3室2厅,94.45平米,低层(共33层),未来现代城,星沙-通程广场 -星沙大道141号,"邻地铁, 精装修"
吾悦广场  滨江小学对面  幸福家园两房出租,850,元/月,2室2厅,70平米,高层(共6层),幸福家园(宁乡),宁乡-南城区 -东五街,"配套齐全, 南北通透, 有阳台, 随时看房"
莲香园  洋湖春园 可做宿舍 可合租 山塘地铁口 大王山夜市,1900,元/月,2室2厅,112.0平米,低层(共32层),莲香园小区,岳麓-洋湖湿地公园 -坪塘大道,"邻地铁, 配套齐全, 有阳台"
近金星路地铁口 西湖公园 精装三房 可押一付一可短租随时看房,1800,元/月,3室2厅,103.18平米,低层(共6层),恩瑞麓山名园,岳麓-湖南财专 -金星中路187号,"邻地铁, 押一付一, 配套齐全"
高铁南站旁！近地铁！全屋中央空调！定制衣柜！出行方便！精装,3200,元/月,4室2厅,141.4平米,高层(共47层),绿地城际空间站,"雨花-体育新城 -花侯路,近湘凤路","邻地铁, 配套齐全, 精装修"
水岸世景 南北通透 77平 拎包入住,1500,元/月,2室2厅,77.30平米,中层(共33层),水岸世景,星沙-松雅湖 -东二路39号,"邻地铁, 配套齐全, 南北通透"
海德公园两室 配齐所需家具家电 价格好谈 随时看房,1400,元/月,2室2厅,61.2平米,中层(共33层),新蕾品阁居,星沙-泉塘 -东六路139号,"配套齐全, 有阳台, 随时看房"
可短租可月付 近梅溪湖步步高 海凭国际 押一付一 拎包入住！,750,元/月,1室1厅,27平米,共5层,长庆六期,岳麓-涉外经济学院 -长科路,"独卫一居, 邻地铁, 押一付一"
4号线圭塘站 近地铁交通便利 配套商超电影院,1800,元/月,1室1厅,35平米,高层(共32层),美林美寓,雨花-体育新城 -劳动东路230号,"独卫一居, 邻地铁, 精装修"
山水湾三房 带车位 土桥地铁口 可随时看房 拎包入住,1700,元/月,3室2厅,90.42平米,中层(共6层),山水湾,星沙-万家丽北路 -万家丽北路88号,"邻地铁, 配套齐全, 精装修"
连城国际，翡翠园，财富广场有多套一房，二房，三房出租,800,元/月,1室1厅,44.83平米,高层(共15层),连城国际,宁乡-老城区 -一环北路15号,"独卫一居, 配套齐全, 精装修, 南北通透"
正地铁口 广电旁 恒广国际景园 简单装修三房 工作室,2100,元/月,3室2厅,115.72平米,低层(共33层),恒广国际景园,星沙-开元路 -凉塘西路1号,"邻地铁, 南北通透, 随时看房"
土桥地铁站附近，小区停车实惠物业费便宜生活成本低,1400,元/月,3室2厅,90.0平米,低层(共6层),湘瑞家园,星沙-万家丽北路 -南塘路20号,"邻地铁, 配套齐全, 精装修"
防东职租无中介废 汽车西站精装整租温馨公寓 可短租月付,754,元/月,1室1厅,33平米,共3层,西大门疾控大楼,岳麓-望城坡 -咸嘉湖路,"独卫一居, 邻地铁, 押一付一"
未来现代城 3室2厅1卫  电梯房 精装修87平米,1500,元/月,3室2厅,87.0平米,高层(共33层),未来现代城,星沙-通程广场 -星沙大道141号,"邻地铁, 精装修"
楼下地铁口精装大四房出租三一重工百熙小学松雅湖吾悦大热门商场,2400,元/月,4室2厅,119.0平米,中层(共33层),尚鑫海悦,星沙-开元路 -开元东路200号,"邻地铁, 配套齐全, 精装修"
（无需登记.直接看房）马厂万科城二期 三房两卫 可做员工宿舍,2200,元/月,3室2厅,90.32平米,高层(共34层),万科城(二期B区),"开福-马厂 -洪山西路,近福元西路","邻地铁, 配套齐全, 南北通透"
实拍 湘雅附二 儿童医院 市妇幼 袁家岭 朝阳村 地质中学,4680,元/月,3室1厅,130.46平米,高层(共11层),紫金苑,雨花-窑岭南 -韶山北路298号,"可短租, 邻地铁, 押一付一"
筑梦佳园 4室2厅2卫  电梯房 精装修127平米,2500,元/月,4室2厅,127.22平米,中层(共31层),筑梦佳园,星沙-开元路 -开元东路65号,"邻地铁, 押一付一, 精装修"
押一付一正规一室一厅松雅地铁口,1200,元/月,1室1厅,40.03平米,共1层,彩都,星沙-开元路 -东三路21号,"独卫一居, 邻地铁, 押一付一"
防东职租无中介废 汽车西站整租一室出租 可拎包入住随时看房,800,元/月,1室1厅,33平米,共3层,西大门疾控大楼,岳麓-望城坡 -咸嘉湖路,"独卫一居, 邻地铁, 押一付一"
土桥地铁口 山水湾精装3室2厅1卫出租 家电齐全拎包入住,1800,元/月,3室2厅,89.47平米,高层(共9层),山水湾,星沙-万家丽北路 -万家丽北路88号,"邻地铁, 配套齐全, 精装修"
[整租]整租市中心 富兴时代御城 带衣帽间三房两卫 地铁口,5300,元/月,4室2厅,161.83平米,高层(共56层),富兴时代御城,开福-伍家岭 -旺龙路,"邻地铁, 配套齐全, 精装修"
可短租月付包车位宽带中电软件园二期尖山湖麓谷小镇芯城科技急租,800,元/月,1室1厅,60平米,高层(共29层),和印轩,岳麓-雷锋大道 -青山路,"独卫一居, 押一付一, 配套齐全, 有阳台"
广电旁 正地铁口 恒广国际景园精装三房 干净整洁可拎包入住。,2200,元/月,3室2厅,108.61平米,低层(共33层),恒广国际景园,星沙-开元路 -凉塘西路1号,"邻地铁, 精装修"
茶子山 滨江金融中心 现代风全屋定制三房 拎包入住,3500,元/月,3室2厅,110.0平米,低层(共46层),卓越中寰,"岳麓-观沙岭 -含光路,近观沙路","邻地铁, 配套齐全, 精装修"
星月小区精装电梯单间750看房方便实图实价,750,元/月,1室0厅,20平米,共5层,新月小区,望城-月亮岛 -普瑞东路,"独卫一居, 邻地铁, 押一付一"
星月小区罐子岭地铁口单间带厨卫750看房方便,750,元/月,1室0厅,20平米,中层(共6层),新月小区,望城-月亮岛 -普瑞东路,"独卫一居, 邻地铁, 押一付一"
假一罚十 虚假直接举报  滨江现代风  四房两卫 南北通透,4500,元/月,4室2厅,110平米,低层(共44层),卓越中寰,"岳麓-观沙岭 -含光路,近观沙路","邻地铁, 押一付一, 配套齐全"
整租 真实在租金麓小区 自住两房 德润园 茶子山小区 四号线,1900,元/月,2室2厅,129平米,低层(共18层),金麓小区,岳麓-观沙岭 -银杉路626号,"邻地铁, 配套齐全, 精装修"
广电旁 正地铁口 恒广国际景园 精装三房 干净洁整拎包入住,1900,元/月,3室2厅,119.21平米,高层(共33层),恒广国际景园,星沙-开元路 -凉塘西路1号,"邻地铁, 配套齐全, 精装修"
北辰三角洲 纯业主自住 保养特别好 主卧带衣帽间 下楼地铁站,5000,元/月,3室2厅,129平米,中层(共48层),北辰三角洲凤凰公元B2E2,开福-北辰三角洲 -晴岚路98号,"邻地铁, 配套齐全, 精装修"
卓越蔚蓝城邦 3室2厅1卫  电梯房 精装修82平米,2000,元/月,3室2厅,82.0平米,中层(共27层),卓越蔚蓝城邦,雨花-汽车南站 -桃花塅路608号,"邻地铁, 精装修"
宏景名厦 拎包入住 南北通透 电梯房,1400,元/月,1室1厅,36平米,中层(共22层),宏景名厦,雨花-窑岭南 -韶山北路243号,"独卫一居, 邻地铁, 押一付一"
急！实拍真实在租 福元大桥西 中铁西江悦三房 领包入住,2300,元/月,3室2厅,103.81平米,高层(共30层),中铁西江悦,岳麓-观沙岭 -潇湘北路三段668号,"邻地铁, 配套齐全, 南北通透"
整租|文化艺术中心站览秀城商场金茂北塔一梯一户拎包入住,1380,元/月,2室1厅,40.5平米,低层(共40层),华润琨瑜府(商住楼),岳麓-梅溪湖北 -平川路,"邻地铁, 配套齐全, 南北通透"
押一付一！品质小区！近地铁一号线！高性价比！价格实惠！！,800,元/月,1室1厅,49平米,高层(共20层),怡海星城,天心-暮云 -高云路6号,"独卫一居, 押一付一, 配套齐全, 精装修"
吾悦广场，恒基凯旋门一期，精装3房，拎包入住,1800,元/月,3室2厅,81.77平米,高层(共18层),恒基凯旋门(一二期),星沙-开元路 -开元东路71-79号,"邻地铁, 精装修"
黄鹤小区 中南大学新校区 阳光地铁站 电梯房 非中介密码看房,900,元/月,1室1厅,40平米,低层(共7层),黄鹤小区(3片),岳麓-大学城 -麻园路,"独卫一居, 邻地铁, 押一付一"
东岸梅园 旭日嘉苑 业主自住 3室 南北通透 电梯房 近地铁,3500,元/月,3室2厅,78平米,低层(共28层),东岸梅园,芙蓉-汽车东站 -双杨路1299号,"邻地铁, 精装修"
中建悦和城 3室2厅1卫  电梯房 精装修97平米,2200,元/月,3室2厅,97.0平米,高层(共32层),中建悦和城,星沙-开元路 -东四路,"邻地铁, 精装修"
广济桥红旗区 十一中正对面 精装自住三房 结婚装修 可拎包住,3600,元/月,3室2厅,134.31平米,高层(共28层),益佳苑,雨花-红旗药号 -城南中路236号,"邻地铁, 配套齐全, 精装修"
次新小区，家具家电齐全，3室2厅2卫,1750,元/月,3室2厅,94.85平米,中层(共32层),润和又一城(二期),望城-金星北 -月亮岛路,"配套齐全, 南北通透, 随时看房"
湘雅附二 近地铁 可短租 五一广场 佳兆业广场 国金中心,1500,元/月,2室1厅,63.00平米,中层(共7层),向韶村,芙蓉-袁家岭 -曙光北路5号,"邻地铁, 配套齐全, 南北通透"
近总部基地，云塘理工，包物业网络押一付一可短租本人大量房源,800,元/月,1室1厅,30平米,低层(共20层),丽发新城,"天心-暮云 -万家丽南路,近金海路","独卫一居, 可短租, 押一付一, 配套齐全"
急租超大空间带燃气民用水电正规一室一 厅可一押一付可短租,800,元/月,1室1厅,36平米,中层(共10层),涧塘小区,岳麓-汽车西站 -玉兰路148号,"独卫一居, 邻地铁, 押一付一"
近周南中学 可月付  卓越浅水湾 精装3房 自住装修储物柜多,2500,元/月,3室2厅,106.77平米,高层(共45层),卓越浅水湾,岳麓-梅溪湖南 -近湖七路32号,"邻地铁, 配套齐全, 精装修"
书院路 四房 碧沙湖地铁口 市中心 配套齐全 拎包入住,5500,元/月,4室2厅,146.21平米,低层(共31层),卓越江岸,天心-书院路 -书院南路,"邻地铁, 押一付一, 配套齐全"
无中介 阳光小区 阳光地铁站 大学城 中南大学新校区 洋湖,850,元/月,1室1厅,38平米,低层(共6层),靳江阳光小区,岳麓-阳光100 -靳江路,"独卫一居, 邻地铁, 押一付一"
星沙地铁站三百米整租单间独立厨卫靠通城广场万象汇卜蜂莲花,880,元/月,1室0厅,20平米,共4层,星沙四区,星沙-通程广场 -天华中路,"独卫一居, 可短租, 邻地铁"
无中介沸，黄花工业园旁边公寓出租，家电齐全拎包入住,750,元/月,1室1厅,30平米,中层(共6层),黄谷路218号楼,长沙县-长沙县周边 -黄谷路218号,"独卫一居, 押一付一, 配套齐全, 精装修"
整租急租押一付一地铁口汽车西站时代广场采光好拎包入住随时看房,800,元/月,1室1厅,37平米,高层(共7层),涧塘小区,岳麓-汽车西站 -玉兰路148号,"独卫一居, 邻地铁, 押一付一"
整租市中心 富兴时代御城 带衣帽间三房两卫 地铁口 华创五一,5300,元/月,3室2厅,161.83平米,中层(共56层),富兴时代御城,开福-伍家岭 -旺龙路,"邻地铁, 配套齐全, 精装修"
阳光100正地铁口精装单身公寓 南北通透采光好，位置佳急租,1200,元/月,1室1厅,36.49平米,高层(共6层),阳光100国际新城(西区),岳麓-阳光100 -后湖路,"独卫一居, 邻地铁, 精装修"
洋湖明园(一期) 120平 三房两卫 急租 视野无遮挡,2100,元/月,3室2厅,64平米,低层(共23层),洋湖明园(一期),岳麓-洋湖湿地公园 -长沙绕城高速,"邻地铁, 精装修"
步步高新天地 1室1厅1卫  电梯房 精装修43平米,1600,元/月,1室1厅,43.99平米,中层(共31层),步步高新天地,岳麓-枫林三路 -东方红南路657号,"独卫一居, 邻地铁, 精装修"
荷塘月色精装一室一厅800实图实价看房方便,800,元/月,1室1厅,60.0平米,低层(共8层),荷塘月色(望城),望城-普瑞大道 -金星北路,"独卫一居, 押一付一, 配套齐全, 精装修"
黄花蓝思科技 三一重工 碧桂园星荟精装一房 家私齐全随时看房,800,元/月,1室1厅,27.0平米,中层(共32层),碧桂园星荟,"星沙-泉塘 -远大路,近中轴路","独卫一居, 精装修"
整租可短租押一付一近涧塘地铁6号线西中心随时看房拎包入住,800,元/月,1室1厅,40平米,中层(共6层),涧塘小区,岳麓-汽车西站 -玉兰路148号,"独卫一居, 邻地铁, 押一付一"
恒大绿洲 3室2厅2卫  电梯房 精装修99平米,2700,元/月,3室2厅,99.39平米,中层(共32层),恒大绿洲,雨花-体育新城 -劳动东路820号,"邻地铁, 精装修"
假一罚十 茶子山正地铁口 奶油风大三房 手次出租 包物业车位,4500,元/月,4室2厅,129平米,高层(共34层),龙湖春江郦城,"岳麓-观沙岭 -观沙岭路,近含光路","邻地铁, 押一付一, 配套齐全"
1300元租三房 中间楼层 家具家电齐全 干净整洁 温馨小家,1300,元/月,3室2厅,96平米,共5层,湖南金鹰机电大市场,星沙-万家丽北路 -滨湖西路18号,"邻地铁, 配套齐全, 精装修"
富湾国际）南北通透）可看江）随时看房）楼层好）视野好）,7000,元/月,5室2厅,258.06平米,高层(共39层),富湾国际,开福-湘江世纪城 -金泰路199号,"邻地铁, 精装修, 南北通透"
地铁口50米小区  三房拎包入住 民水民电有燃气,2200,元/月,3室2厅,129.00平米,高层(共26层),筑梦园,星沙-中南汽车世界 -开元西路12号,"邻地铁, 配套齐全, 精装修"
明昇壹城洋房 南北通透 有露台 中央空调 沙湾公园 地铁口！,3800,元/月,3室2厅,132.16平米,高层(共6层),明昇壹城,雨花-体育新城 -劳动东路821号,"邻地铁, 配套齐全, 精装修"
欧式风格！高桥核心 上河国际 西子花苑 中庭国际 美联天骄城,3800,元/月,3室2厅,124.85平米,中层(共22层),上河国际花园C区,雨花-高桥 -万家丽中路一段358号,"邻地铁, 配套齐全, 精装修"
德思勤旁 汇景两居室 双阳台 民用水电带燃气 随时看房,2400,元/月,2室1厅,88.00平米,低层(共33层),英泰汇景豪庭,雨花-红星 -迎新路377号,"配套齐全, 南北通透, 有阳台"
假一赔十  精装修茶子山地铁口  凯德壹附近  滨江金融中心,4500,元/月,3室1厅,110平米,高层(共46层),卓越中寰,"岳麓-观沙岭 -含光路,近观沙路","邻地铁, 配套齐全, 精装修"
汽车西站 西城公寓 长房西郡 五强集团 湘邮科时代 博才中学,800,元/月,1室1厅,45平米,低层(共30层),西城公寓,岳麓-汽车西站 -雷锋大道7号,"独卫一居, 邻地铁, 押一付一"
城发恒伟北城首府(A区) 3室1厅2卫,1850,元,3室1厅,107.15平米,中层(共33层),城发恒伟北城首府(A区),开福-山语城 -北二环,
六号线肿瘤医院湘雅三医院对面 精装两房出租 可短租可押一付一,1800,元/月,3室2厅,90.00平米,低层(共11层),杏林小区,岳麓-湘雅三医院 -桐梓坡路183号,"邻地铁, 押一付一, 配套齐全"
华远华时代湖景复试两房 看烈士公园 地铁6号线湘雅医院站,3200,元/月,2室2厅,51.43平米,高层(共54层),华远华时代,"开福-湘雅医院 -湘雅路,近芙蓉中路","邻地铁, 配套齐全, 精装修"
黄花镇402号公寓出租，精装修押一付一，单间带厨卫，网络免费,750,元/月,1室0厅,30平米,中层(共6层),黄谷路218号楼,长沙县-长沙县周边 -黄谷路218号,"独卫一居, 可短租, 押一付一, 配套齐全"
押一付一正地铁口一室一厅住宅小区随时看房,900,元/月,1室1厅,30.66平米,高层(共31层),锦璨家园,星沙-星沙大道 -东二路27号,"独卫一居, 邻地铁, 押一付一"
中海麓山境 四房两卫 近麓山国际 靠麓谷凌云中小学 近步步高,2699,元/月,4室2厅,124.91平米,低层(共16层),中海麓山境(北区),岳麓-麓谷 -红枫路,"邻地铁, 押一付一, 配套齐全"
近地铁，配套成熟，品质小区，交通便利，小区环境好，拎包入住,3500,元/月,3室2厅,139.88平米,中层(共32层),藏珑湖上国际花园,开福-广电中心 -洪山路188号,"邻地铁, 配套齐全, 精装修"
近周南中学 可月付 卓越浅水湾 精装3房 陪读方便 储物柜多,2300,元/月,3室2厅,106.58平米,低层(共32层),卓越浅水湾,岳麓-梅溪湖南 -近湖七路32号,"邻地铁, 配套齐全, 精装修"
蓝色港湾低层公寓 600包物业 家电齐全 随时看房 急租,600,元/月,1室1厅,30平米,低层(共18层),蓝色港湾,宁乡-新城区 -金洲大道,"独卫一居, 配套齐全, 精装修, 有阳台"
协信星澜汇精装三房家电齐全楷林国际凯德壹中心地铁口地宝大厦,2860,元/月,3室2厅,121.0平米,中层(共33层),协信星澜汇,岳麓-观沙岭 -茶子山东路166号,"邻地铁, 配套齐全, 精装修"
万家丽广场 长房白沙湾精装修电梯三房两卫 南北通透 临浏阳河,3200,元/月,3室2厅,125平米,高层(共24层),长房白沙湾,芙蓉-马王堆 -沙湾路1688号,"邻地铁, 配套齐全, 精装修"
6OO可租 蓝色港湾 一室一厅 带天然气 包物业网,800,元/月,1室1厅,60平米,低层(共30层),蓝色港湾,宁乡-新城区 -金洲大道,"独卫一居, 配套齐全, 精装修, 有阳台"
五号线地铁口附近 长沙广电对面 红星天铂精装三房 可随时看房,2700,元/月,3室2厅,102.44平米,低层(共32层),红星天铂,"雨花-时代阳光大道 -湘府东路,近体院路","邻地铁, 押一付一, 精装修"
良好居住才会有很的生活品质 适合一人住的 简简单单,1600,元/月,1室1厅,36.39平米,高层(共31层),名富公寓,开福-伍家岭 -芙蓉中路一段198号,"独卫一居, 邻地铁, 精装修"
可看湖小高层，高品质小区，大户型四房两卫，急租房源，拎包入住,5000,元/月,4室2厅,152平米,中层(共18层),万科里金域国际(一二期),"岳麓-观沙岭 -潇湘北路,近安居路","邻地铁, 配套齐全, 精装修"
旭辉国际广场 精装公寓1室1厅1卫 通风好,1700,元/月,1室1厅,41.00平米,中层(共33层),旭辉国际广场(商住楼),雨花-体育新城 -劳动东路220号,"独卫一居, 邻地铁, 精装修"
松雅湖 万科大平层 四房两卫 可养宠物 近吾悦广场,5000,元/月,4室2厅,152.0平米,高层(共15层),万科松湖天地,星沙-松雅湖 -特立东路21号,"邻地铁, 配套齐全, 精装修"
湘路家园 9室1厅5卫,600,元/月,9室1厅,20平米,共3层,湘路家园,望城-月亮岛 -金星北路,"独卫, 邻地铁, 押一付一"
芙蓉区政府 朝阳村 业主自住两房出租 真实在租,1600,元/月,2室1厅,77.71平米,共1层,凯通国际城,芙蓉-火车站 -朝阳路78号,"邻地铁, 押一付一, 配套齐全"
广电 一线湖景 接待公司 209.305户型价格不等 来电刀,6000,元/月,5室2厅,305.12平米,中层(共32层),恒大雅苑,开福-广电中心 -万家丽北路一段699号,"邻地铁, 精装修, 随时看房"
无中介 阳光地铁站 阳光小区 大学城 洋湖荟聚 中南大学新区,850,元/月,1室1厅,38平米,高层(共6层),靳江阳光小区,岳麓-阳光100 -靳江路,"独卫一居, 邻地铁, 押一付一"
周南中学陪读好房 可月付 卓越浅水湾 精装陪读3房 现代风！,2300,元/月,3室2厅,107.96平米,高层(共32层),卓越浅水湾,岳麓-梅溪湖南 -近湖七路32号,"邻地铁, 配套齐全, 精装修"
香樟兰亭 2室2厅1卫  电梯房 精装修72平米,2000,元/月,2室2厅,72.29平米,高层(共32层),香樟兰亭,雨花-雨花区政府 -圭塘路228号,"邻地铁, 精装修"
松雅湖天花板，万科湖景超大四房出租，家具家电已发货,6000,元/月,4室2厅,187.97平米,高层(共18层),万科松湖天地,星沙-松雅湖 -特立东路21号,"邻地铁, 配套齐全, 精装修"
迎宾路，浏城桥，友谊商店，湘一芙蓉，可短租，可月付,1600,元/月,3室1厅,50平米,中层(共7层),乔庄社区,芙蓉-浏城桥 -解放中路,"可短租, 邻地铁, 配套齐全"
实图实价可短租可押一付一芯城科技园中电软件园九天银河尖山湖,800,元/月,1室1厅,20平米,中层(共33层),金地中交麓谷香颂(商住楼),岳麓-保利麓谷林语 -旺龙路,"独卫一居, 可短租, 邻地铁"
中城丽景香山洋房 圭塘地铁 南北通透 4室2厅2卫豪华装修,3500,元/月,4室2厅,131.53平米,共4层,中城丽景香山,雨花-劳动中路 -万家丽中路二段239号,"邻地铁, 配套齐全, 精装修"
广电马栏山，一线浏阳河景，品质小区，配套成熟，全屋定制近地铁,4000,元/月,4室2厅,142平米,中层(共16层),金源府MOMA,开福-广电中心 -滨河路,"邻地铁, 押一付一, 配套齐全"
茶子山地铁口，原木风 带燃气2房，全新装修，中间楼层拎包入住,2500,元/月,2室1厅,37平米,中层(共31层),卓越中寰(商住楼),岳麓-观沙岭 -茶子山路,"邻地铁, 押一付一, 精装修"
中南大学地铁口 后湖小区大一室一厅带阳台 可短租可月付非中介,1000,元/月,1室1厅,30平米,中层(共6层),后湖小区,岳麓-大学城 -清水路,"独卫一居, 邻地铁, 押一付一"
找我看房真诚相待，包物业地铁口押一付一，龙湖春江郦城拎包入住,4500,元/月,3室2厅,132.7平米,低层(共36层),龙湖春江郦城,"岳麓-观沙岭 -观沙岭路,近含光路","邻地铁, 押一付一, 配套齐全"
押一付一近地铁口文化艺术中心金茂览秀城达美美立方精装一室一厅,1600,元/月,1室1厅,38平米,高层(共45层),达美美立方,岳麓-梅溪湖北 -麓谷大道19号,"独卫一居, 邻地铁, 押一付一"
马王堆陶瓷建筑新城小区 1室0厅1卫,850,元,1室0厅,100平米,中层(共6层),马王堆陶瓷建筑新城小区,芙蓉-马王堆 -远大一路,"邻地铁, 配套齐全, 精装修"
星沙三区 1室1厅1卫,950,元,1室1厅,25平米,共5层,星沙三区,星沙-星沙大道 -天华中路,"邻地铁, 押一付一, 配套齐全"
