精装主卧！三角路地铁 全女生合租 湖北学院 短租月付 包物业,800,元/月,3室2厅,20平米,低层(共26层),美城清芷园,武昌-积玉桥 -团结大道6号,"合租, 朝南, 有电梯, 5/7号线"
锦绣龙城 武商量贩 光谷广场 软件园 押一付一 光谷五小,2000,元/月,2室1厅,82.3平米,高层(共32层),锦绣龙城(C区),洪山-光谷软件园 -龙城路2号,"整租, 南北, 有电梯"
碧桂园生态城左岸 19号线正地铁口 软件新城 光谷中心城,1800,元/月,3室2厅,77.9平米,中层(共32层),碧桂园生态城左岸,洪山-光谷东 -夏芒路28号,"整租, 朝南, 有电梯, 19号线"
30W豪装~奶油商务风~全屋品牌智能家具家电~价格乱砍,2700,元/月,3室2厅,126平米,低层(共34层),清能清江锦城(三期),洪山-白沙洲 -白沙四路62号,"整租, 朝南, 有电梯, 5号线"
杨春湖中心医院~4号线仁和路地铁口 实习好房支持月付两人拼房,2200,元/月,2室1厅,94平米,中层(共21层),林湖景苑,洪山-欢乐谷 -仁和路213号,"整租, 朝南, 有电梯, 4号线"
旭辉御府 联想 天马 富士康 武汉商贸 电子工业园 条件可谈,1800,元/月,3室2厅,85平米,高层(共33层),旭辉御府,江夏-东湖高新 -高新四路,"整租, 朝南, 有电梯"
无中介 短租月付 近光谷软件园 APP广场 光谷天地 新发展,800,元/月,1室1厅,69平米,低层(共6层),江南家园,洪山-光谷软件园 -南湖南路8号,"整租, 朝南"
4~5号线地铁人民医院 音乐学院 复兴路 黄鹤楼 武昌火车站,3100,元/月,2室1厅,76平米,低层(共35层),地铁复兴城,武昌-紫阳路 -解放路106号,"整租, 朝南, 有电梯, 4/5号线"
可月付短租 王家敦东地铁站 万松园 西北湖 青年路 同城广场,900,元/月,1室0厅,25平米,中层(共28层),同成广场,江汉-新华路 -建设大道538号,"独立单间, 合租, 朝南, 有电梯, 2/3/7号线"
4号线 铁机路 东湖尚郡 岳家嘴曲水兰亭 正堂时代 金禾中心,600,元/月,3室1厅,30平米,高层(共34层),东湖尚郡,洪山-铁机路 -欢乐大道165号,"合租, 朝南, 有电梯, 4/8号线"
20W精装~白沙洲地段超好的三房~性价比没得说~随时可看房~,2400,元/月,3室2厅,105.4平米,高层(共45层),中建壹品宏泰阅江府,洪山-白沙洲 -白沙四路38号,"整租, 朝南, 有电梯"
板桥新村主卧独卫，7号线，湖工大，创意天地，东原乐见城精装修,777,元/月,3室1厅,8.5平米,高层(共33层),板桥新村南区,洪山-新南湖 -南李路106号,"合租, 朝南, 有电梯, 7/8号线"
可短租月付 精准医疗 联影 迈瑞 中建三局 高科器械园 华为,700,元/月,1室1厅,60平米,中层(共26层),光谷南山府,"江夏-东湖高新 -神墩一路,近高科园路","整租, 朝南, 有电梯, 11号线"
精装主卧！三角路地铁 全女生合租 湖北学院 短租月付 包物业,800,元/月,3室2厅,20平米,低层(共26层),美城清芷园,武昌-积玉桥 -团结大道6号,"合租, 朝南, 有电梯, 5/7号线"
阳台房 四号线 楚河汉街 梅苑小区 武昌火车站 武商梦时代,600,元/月,3室1厅,25平米,低层(共6层),梅苑小区(武昌),武昌-傅家坡 -梅苑路17号,"合租, 朝南, 2/4/7号线"
前进嘉园(A区) 南北通透 急租房源 家电齐全,1700,元/月,2室1厅,62.6平米,中层(共33层),前进嘉园(A区),汉阳-建港 -国博大道,"整租, 朝南, 有电梯, 6号线"
旭辉御府3户合租~联想 纳杰 新芯 近金融港 天马 大邱,500,元/月,3室2厅,21平米,高层(共32层),旭辉御府,江夏-东湖高新 -高新四路,"合租, 朝南, 有电梯"
8号线省农科院~精装三房两卫~明泽丰华苑~创意天地~洪山二小,1200,元/月,2室1厅,80平米,低层(共33层),明泽丰华苑(1-6栋),洪山-新南湖 -丰华苑路11号,"整租, 朝南, 有电梯, 8号线"
锦绣龙城 武商量贩 光谷广场 软件园 押一付一 光谷五小,2000,元/月,2室1厅,82.3平米,高层(共32层),锦绣龙城(C区),洪山-光谷软件园 -龙城路2号,"整租, 南北, 有电梯"
可短租月付 软件新城 华为小米大悦城 妇幼同济 光谷人民医院,1000,元/月,2室1厅,80平米,低层(共26层),花城家园桂园,洪山-光谷东 -土吴路,"整租, 朝南, 有电梯"
可短租月付 近地铁 大悦城 国采 小米 华为 外国语学院,1700,元/月,2室1厅,75平米,中层(共33层)                                                            7日内实拍验真,朗诗里程,洪山-光谷东 -高新二路333号,"整租, 朝南, 有电梯, 11号线"
万象汇，匠心城，德成香奈长江国际，精装两房，家电齐全，可月付,2000,元/月,2室1厅,75平米,中层(共20层),德成香奈长江国际,武昌-徐家棚 -团结路9号,"整租, 朝南, 有电梯, 5/7/8号线"
可短租可月付 汉口站 武汉商务区 复兴村 精装修主卧拎包入住,450,元/月,3室1厅,22平米,高层(共30层)                                                            7日内实拍验真,远洋心汉口御峰(K5地块),江汉-汉口火车站 -常超街2号,"合租, 朝南, 有电梯, 2/3/7号线"
长城嘉苑主卧阳台 群星城 汪家墩 8号线 国际城 联发 徐东,600,元/月,3室1厅,23平米,低层(共8层)                                                            7日内实拍验真,长城嘉苑,武昌-徐东 -团结大道985号,"合租, 朝南, 4/5/7/8号线"
叮级loft 5号线张家湾光霞地铁~精装修~龙湖天街~工学院,1500,元/月,1室1厅,37.6平米,低层(共32层),清江锦城左右时代,洪山-白沙洲 -烽胜路48号,"整租, 朝南, 有电梯, 5号线"
七里庙4号线地铁口一室一厅近七里小学万科未来中心可月付可短租,950,元/月,1室1厅,60平米,高层(共32层),汉阳七里铁路和谐家园,汉阳-七里庙 -汉阳大道,"整租, 南北, 有电梯, 4号线"
菱湖雅居~白沙洲大市场~中小企业城~黄家湖大学~随时可看,1200,元/月,2室2厅,93平米,中层(共32层),菱湖雅居,洪山-白沙洲 -建阳三路,"整租, 朝南, 有电梯"
（免押）3号线 陶家岭 王家湾 人信汇 摩尔城 龙阳智慧大厦,920,元/月,3室1厅,20平米,高层(共38层),龙阳锦园,汉阳-王家湾 -龙兴东街,"合租, 朝南, 有电梯, 3/4号线"
光谷澎湃城奥山府 1室1厅1卫 南北通透 拎包入住,500,元/月,1室1厅,30平米,中层(共12层),光谷澎湃城奥山府,洪山-光谷东 -佛祖岭东街2号,"独立单间, 合租, 朝南, 有电梯"
复兴路地铁口人民医院三医院紫阳湖公园,899,元/月,3室1厅,22平米,低层(共22层),紫笛苑小区,武昌-紫阳路 -复兴路59号,"合租, 朝南, 有电梯, 4/5号线"
一居室武汉东站地铁 宜科 华新大厦 二师 文华 迎宾家园,1000,元/月,1室1厅,55平米,中层(共11层)                                                            7日内实拍验真,迎宾家园,洪山-珞瑜东路 -高新大道418号,"整租, 朝南, 有电梯, 2/11号线"
光谷大道地铁口 整租一居室 华科 佳园路 创业街 武汉东站,1200,元/月,1室1厅,40.1平米,低层(共34层),光谷8号(商住楼),洪山-关山 -光谷大道特1号,"整租, 朝南, 有电梯, 2号线"
王家墩东 青年路地铁口 icc 同济医院 主卧阳台采光很好,600,元/月,3室1厅,20.1平米,中层(共28层),嘉鑫大厦,江汉-万松园 -青年路153号,"合租, 朝南, 有电梯, 1/2/7号线"
光谷四路 满庭春 生物城 华师中小 小米科创园 同济 生物园,1800,元/月,2室2厅,105.6平米,中层(共11层),光谷满庭春MOMA,洪山-光谷东 -高新二路,"整租, 朝南, 有电梯, 11/19号线"
手慢无！永安堂4号线 摩尔城 比邻荟 市财政学校 汉阳大道,2300,元/月,2室2厅,79平米,中层(共33层),保利星河九洲K5地块,汉阳-王家湾 -汉阳大道,"整租, 朝南, 有电梯, 4号线"
可短租月付 长江存储 华星光电 天马 未来科技城 华工科技,1100,元/月,2室1厅,80平米,中层(共34层),五岭社区,洪山-光谷广场 -廖家咀111号,"整租, 朝南, 有电梯, 11号线"
可短租 月付 7号线湖工大 金地圣爱米伦 现场实拍,700,元/月,2室1厅,15平米,低层(共18层),金地圣爱米伦,洪山-新南湖 -南李路27号,"合租, 朝南, 有电梯, 7/8号线"
实图实价K11 保利广场 铭丰大厦 国企中心 光谷第一小,750,元/月,2室1厅,30平米,中层(共28层),丽岛漫城,洪山-关山 -光谷大道46号,"合租, 朝南, 有电梯, 2/11号线"
主卧合租0中介免押金！光谷广场健龙尚谷杰座 东谷银座月付短租,500,元/月,3室1厅,15平米,低层(共34层)                                                            7日内实拍验真,健龙尚谷杰座(二期),洪山-光谷广场 -民族大道99号,"合租, 朝南, 有电梯, 2号线"
整租可押一付一独立厨卫湖北工业大学湖工大地铁 龙湖白沙天街,1100,元/月,1室1厅,45平米,中层(共30层),武南铁路和谐佳苑,洪山-珞狮南路 -武南路7号,"整租, 南北, 有电梯, 7号线"
独卫独阳！新世纪百货！凯旋门广场！铁四院！万盈国际！徐东地铁,600,元/月,3室2厅,20平米,低层(共12层),美林青城,洪山-铁机路 -纺机路20号,"合租, 朝南, 有电梯, 5/8号线"
无中介菲 东风阳光城 东风集团 沌阳地铁站 文体广场 郭徐岭,500,元/月,3室1厅,15平米,高层(共32层),东风阳光城(四期),沌口开发区-郭徐岭广场 -观湖路8号,"合租, 朝北, 有电梯, 3号线"
杨家湾地铁 保利华都 民政学院 流行视窗 朴朴超市 华中师大,3300,元/月,2室2厅,90.9平米,中层(共28层)                                                            7日内实拍验真,保利华都,洪山-卓刀泉 -虎泉街299号,"整租, 朝南, 有电梯, 2号线"
30W豪装~晶莹剔透的杂志风~全屋智能品牌家具家电~价格乱砍,2800,元/月,3室2厅,118平米,高层(共42层),保利上城西区,洪山-白沙洲 -峰胜路20号,"整租, 南北, 有电梯, 5号线"
可月付~王家湾~180城景房~超绝采 可短租押一付一,800,元/月,2室2厅,45平米,高层(共45层)                                                            7日内实拍验真,滨江万科里,汉阳-王家湾 -琴台大道,"独立单间, 合租, 朝南, 有电梯, 3/4号线"
6号线国博中心北 薇拉摄影 绿地国博财富中心广电兰亭盛荟独卫,700,元/月,3室1厅,25平米,中层(共33层),广电兰亭盛荟(二期),汉阳-四新 -鄂渚路2号,"合租, 朝南, 有电梯, 6/16号线"
6号线建港前进村地铁口 汉阳江滩 国博中心 万福国际广场,2200,元/月,2室1厅,77.3平米,高层(共45层)                                                            7日内实拍验真,复地海上海,汉阳-建港 -建港路1号,"整租, 朝南, 有电梯, 6号线"
岳家嘴 铁机路 汉街 嘉隆小区 正堂时代 数码港 中兴时代,550,元/月,3室1厅,28平米,中层(共7层),嘉隆小区,洪山-铁机路 -岳东路10号,"合租, 朝南, 4/8号线"
免押 水木清华 可月付  江汉大学 东合中心 泰合百花公园,500,元/月,2室1厅,25平米,中层(共6层),水木清华,沌口开发区-江汉大学 -三角湖路10号,"合租, 朝南, 有电梯"
0中介丨1号线堤角地铁站300米可做饭采光好带阳台 拎包入住,800,元/月,3室1厅,28平米,低层(共32层),幸福湾星澜,江岸-堤角 -解放大道2901号,"合租, 朝南, 有电梯, 1号线/阳逻线"
实拍! 光谷天地 ~同学广场~ 居然之家~app广场 软件园,1800,元/月,2室1厅,63.1平米,低层(共26层),曙光星城C区,洪山-光谷软件园 -雄庄路6号,"整租, 朝南, 有电梯"
五环体育中心地铁~汉口澎湃城~协和医院~~五环体育中心~急租,2000,元/月,2室1厅,53.2平米,中层(共30层),奥山汉口澎湃城,东西湖-吴家山 -临空港大道,"整租, 南北, 有电梯, 1/6号线"
碧桂园生态城左岸 19号线正地铁口 软件新城 光谷中心城,1800,元/月,3室2厅,77.9平米,中层(共32层),碧桂园生态城左岸,洪山-光谷东 -夏芒路28号,"整租, 朝南, 有电梯, 19号线"
免押金 月付 拦江路 超大 阳台钟家村 鹦鹉巷子 汉商银座,750,元/月,3室1厅,20平米,中层(共33层),福星惠誉汉阳华府,汉阳-钟家村 -鹦鹉大道,"合租, 朝南, 有电梯, 4/6号线"
可短租可月付 大悦城 地铁口 华为 小米 生物城 湖北广电,900,元/月,2室0厅,30平米,低层(共33层),武汉大悦城,洪山-光谷东 -高新大道,"独立单间, 合租, 朝南, 有电梯, 11/19号线"
可月付~四新三号地铁站~奥特莱斯~官士敦小学~入住送一次保洁,2300,元/月,3室2厅,91.8平米,高层(共34层),洺悦芳华,汉阳-升官渡 -芳草一路15号,"整租, 朝南, 有电梯, 3号线"
爱家国际华城 三室两厅 地铁四号线 罗家港 铁机路 保利城,3000,元/月,3室2厅,139.5平米,中层(共35层),爱家国际华城,洪山-铁机路 -团结大道1026号,"整租, 朝南, 有电梯, 4/8号线"
2号线长港路G出口 新世界常青南园 可短租可月付 居然之家,620,元/月,3室1厅,20平米,低层(共28层),新世界常青南园(南区),江汉-杨汊湖 -长港路58号,"独立单间, 合租, 朝南, 有电梯, 2/6号线"
180帅哥带看，快来！居然之家 保利广场 光谷天地 软件园,1100,元/月,1室1厅,35平米,中层(共54层),曙光星城D区,洪山-光谷软件园 -雄庄路8号,"整租, 朝南, 有电梯"
青江苑~地铁五号线~冷链大市场~实验小学~中小企业城对面,1100,元/月,2室2厅,90平米,低层(共28层),青江苑B区,洪山-白沙洲 -南郊路,"整租, 朝东, 有电梯"
陪读好房 地铁口 东澜岸大学城 黄家湖 洪山万科 龙湖天街,1500,元/月,2室2厅,91平米,高层(共33层)                                                            7日内实拍验真,福星惠誉东澜岸,洪山-白沙洲 -白沙洲大道8号,"整租, 朝南, 有电梯"
整租可押一付一精装修5号线白沙六路地铁口 白沙天街 省妇幼,1000,元/月,1室1厅,60平米,高层(共30层),毛坦港湾(B区),洪山-白沙洲 -烽胜路58号,"整租, 南北, 有电梯, 5号线"
民族大道 杨家湾 三金雄楚天地 康卓新城 金地中心城,600,元/月,3室1厅,20平米,低层(共15层),金地中心城(西区),洪山-关西 -雄楚大道908号,"合租, 朝南, 2号线"
2号线长港路G出口 新世界常青南园 可短租可月付 居然之家,620,元/月,3室1厅,20平米,低层(共28层),新世界常青南园(南区),江汉-杨汊湖 -长港路58号,"独立单间, 合租, 朝南, 有电梯, 2/6号线"
可短租月付 近地铁 大悦城 国采 小米 华为 外国语学院,1700,元/月,2室1厅,75平米,中层(共33层)                                                            7日内实拍验真,朗诗里程,洪山-光谷东 -高新二路333号,"整租, 朝南, 有电梯, 11号线"
我嘞个豆哇！价！可押一付一！APP广场！光谷软件园！,500,元/月,1室1厅,40平米,中层(共32层),曙光星城D区,洪山-光谷软件园 -雄庄路8号,"独立单间, 合租, 朝南, 有电梯"
4号线 铁机路 东湖尚郡 岳家嘴曲水兰亭 正堂时代 金禾中心,600,元/月,3室1厅,30平米,高层(共34层),东湖尚郡,洪山-铁机路 -欢乐大道165号,"合租, 朝南, 有电梯, 4/8号线"
杨家湾地铁 保利华都 民政学院 流行视窗 朴朴超市 华中师大,3300,元/月,2室2厅,90.9平米,中层(共28层)                                                            7日内实拍验真,保利华都,洪山-卓刀泉 -虎泉街299号,"整租, 朝南, 有电梯, 2号线"
实图实价K11 保利广场 铭丰大厦 国企中心 光谷第一小,750,元/月,2室1厅,30平米,中层(共28层),丽岛漫城,洪山-关山 -光谷大道46号,"合租, 朝南, 有电梯, 2/11号线"
180帅哥带看，快来！居然之家 保利广场 光谷天地 软件园,1100,元/月,1室1厅,35平米,中层(共54层),曙光星城D区,洪山-光谷软件园 -雄庄路8号,"整租, 朝南, 有电梯"
新上好房！中医药大学地铁口 白沙洲大市场 工商学院 南北通透,1800,元/月,2室2厅,105.1平米,中层(共33层),旭辉华宇江悦府,洪山-白沙洲 -袁家河路23号,"整租, 朝南, 有电梯"
可月付 取水楼香港路地铁口 万象城 宝岛公园 独卫租户全女生,700,元/月,3室1厅,20.4平米,中层(共33层),华润万象城,江岸-建设大道 -建设大道668号,"合租, 朝南, 有电梯, 2/3/6/7号线"
徐东朗苑 徐东地铁口 新绿美地 欧洲花园 万利广场 东润上域,1500,元/月,2室1厅,60平米,中层(共10层),徐东朗苑,洪山-铁机路 -纺机路18号,"整租, 朝南, 有电梯, 5/8号线"
板桥新村主卧独卫，7号线，湖工大，创意天地，东原乐见城精装修,777,元/月,3室1厅,8.5平米,高层(共33层),板桥新村南区,洪山-新南湖 -南李路106号,"合租, 朝南, 有电梯, 7/8号线"
主卧独卫 （0）中介 3号线武汉商务区 汉口火车站 远洋御峰,800,元/月,4室1厅,20平米,高层(共43层),远洋心汉口御峰(K5地块),江汉-汉口火车站 -常超街2号,"合租, 朝南, 有电梯, 2/3/7号线"
6号线国博中心北 薇拉摄影 绿地国博财富中心广电兰亭盛荟独卫,700,元/月,3室1厅,25平米,中层(共33层),广电兰亭盛荟(二期),汉阳-四新 -鄂渚路2号,"合租, 朝南, 有电梯, 6/16号线"
光谷四路 满庭春 生物城 华师中小 小米科创园 同济 生物园,1800,元/月,2室2厅,105.6平米,中层(共11层),光谷满庭春MOMA,洪山-光谷东 -高新二路,"整租, 朝南, 有电梯, 11/19号线"
碧桂园生态城左岸 19号线正地铁口 软件新城 光谷中心城,1800,元/月,3室2厅,77.9平米,中层(共32层),碧桂园生态城左岸,洪山-光谷东 -夏芒路28号,"整租, 朝南, 有电梯, 19号线"
葛洲坝太阳城  港边田 当代云谷三房 长江电气 拎包入住,1700,元/月,3室1厅,98.9平米,中层(共33层),当代云谷,江夏-流芳 -高新四路36号,"整租, 朝南, 有电梯"
可短租月付广信万汇城 奥特莱斯罗马春天 信息传播 武昌理工,800,元/月,1室1厅,40平米,中层(共18层)                                                            7日内实拍验真,汤逊湖山庄,江夏-庙山 -江夏大道7号,"整租, 朝南, 有电梯"
实拍! 光谷天地 ~同学广场~ 居然之家~app广场 软件园,1800,元/月,2室1厅,63.1平米,低层(共26层),曙光星城C区,洪山-光谷软件园 -雄庄路6号,"整租, 朝南, 有电梯"
光谷澎湃城奥山府 1室1厅1卫 南北通透 拎包入住,500,元/月,1室1厅,30平米,中层(共12层),光谷澎湃城奥山府,洪山-光谷东 -佛祖岭东街2号,"独立单间, 合租, 朝南, 有电梯"
陪读好房 百港城 理工大 地铁口 南湖 缤购城 洪山万科,2100,元/月,2室1厅,76.2平米,中层(共33层),保利中央公馆(G1-G16栋),洪山-新南湖 -丁字桥南路558号,"整租, 朝南, 有电梯, 7/8号线"
万象汇，匠心城，德成香奈长江国际，精装两房，家电齐全，可月付,2000,元/月,2室1厅,75平米,中层(共20层),德成香奈长江国际,武昌-徐家棚 -团结路9号,"整租, 朝南, 有电梯, 5/7/8号线"
陪读好房 武汉小学 近地铁11号线 梦时代 街道口 中南路,2100,元/月,2室1厅,60平米,高层(共11层),沈家湾花园小区,武昌-丁字桥 -雄楚大道177号,"整租, 朝南, 有电梯, 2/4号线"
免押 水木清华 可月付  江汉大学 东合中心 泰合百花公园,500,元/月,2室1厅,25平米,中层(共6层),水木清华,沌口开发区-江汉大学 -三角湖路10号,"合租, 朝南, 有电梯"
可月付~王家湾~180城景房~超绝采 可短租押一付一,800,元/月,2室2厅,45平米,高层(共45层)                                                            7日内实拍验真,滨江万科里,汉阳-王家湾 -琴台大道,"独立单间, 合租, 朝南, 有电梯, 3/4号线"
手慢无！永安堂4号线 摩尔城 比邻荟 市财政学校 汉阳大道,2300,元/月,2室2厅,79平米,中层(共33层),保利星河九洲K5地块,汉阳-王家湾 -汉阳大道,"整租, 朝南, 有电梯, 4号线"
旭辉御府 联想 天马 富士康 武汉商贸 电子工业园 条件可谈,1800,元/月,3室2厅,85平米,高层(共33层),旭辉御府,江夏-东湖高新 -高新四路,"整租, 朝南, 有电梯"
6号线建港前进村地铁口 汉阳江滩 国博中心 万福国际广场,2200,元/月,2室1厅,77.3平米,高层(共45层)                                                            7日内实拍验真,复地海上海,汉阳-建港 -建港路1号,"整租, 朝南, 有电梯, 6号线"
（免押）3号线 陶家岭 王家湾 人信汇 摩尔城 龙阳智慧大厦,920,元/月,3室1厅,20平米,高层(共38层),龙阳锦园,汉阳-王家湾 -龙兴东街,"合租, 朝南, 有电梯, 3/4号线"
陪读好房 地铁口 东澜岸大学城 黄家湖 洪山万科 龙湖天街,1500,元/月,2室2厅,91平米,高层(共33层)                                                            7日内实拍验真,福星惠誉东澜岸,洪山-白沙洲 -白沙洲大道8号,"整租, 朝南, 有电梯"
水岸国际  绿地铭创 三角路三层楼地铁 融侨华府 绿地缤纷城,2300,元/月,2室1厅,95平米,中层(共12层),武车四村,武昌-积玉桥 -和平大道507号,"整租, 朝南, 有电梯, 5/7号线"
东风公司 江汉大学 水木清华 东合中心 可做饭 可月付无杂费,550,元/月,3室1厅,20平米,中层(共11层),水木清华,沌口开发区-江汉大学 -三角湖路10号,"合租, 朝南, 有电梯"
民族大道 杨家湾 三金雄楚天地 康卓新城 金地中心城,600,元/月,3室1厅,20平米,低层(共15层),金地中心城(西区),洪山-关西 -雄楚大道908号,"合租, 朝南, 2号线"
武科大 黄家湖 武汉理工 马房山 街道口地铁站 武商梦时代,800,元/月,2室1厅,30平米,低层(共18层),鸿岭花园东区,洪山-新南湖 -石牌岭路283号,"独立单间, 合租, 朝南, 有电梯, 2/8号线"
马池地铁口 可月付 轻工大学 金银湖 东西湖 银湖九号 精装,1200,元/月,1室1厅,94.5平米,中层(共18层),银湖九号,东西湖-金银湖 -马池路9号,"整租, 朝南, 有电梯, 7号线"
真图实价 可短租 可月付金银湖良品大厦金珠港湾二期整租两房,1400,元/月,2室1厅,96平米,中层(共18层),金珠港湾(二期),东西湖-金银湖 -金桥五路特8号,"整租, 朝南, 有电梯"
可月付~四新三号地铁站~奥特莱斯~官士敦小学~入住送一次保洁,2300,元/月,3室2厅,91.8平米,高层(共34层),洺悦芳华,汉阳-升官渡 -芳草一路15号,"整租, 朝南, 有电梯, 3号线"
三层楼地铁口 欢乐汇 万象城 沙湖公园 武昌江滩 徐东徐家棚,1800,元/月,1室1厅,51.3平米,低层(共35层),融侨华府,武昌-积玉桥 -和平大道666号,"整租, 朝南, 有电梯, 2/5/7号线"
菱湖雅居~白沙洲大市场~中小企业城~黄家湖大学~随时可看,1200,元/月,2室2厅,93平米,中层(共32层),菱湖雅居,洪山-白沙洲 -建阳三路,"整租, 朝南, 有电梯"
爱家国际华城 三室两厅 地铁四号线 罗家港 铁机路 保利城,3000,元/月,3室2厅,139.5平米,中层(共35层),爱家国际华城,洪山-铁机路 -团结大道1026号,"整租, 朝南, 有电梯, 4/8号线"
短租月付静安路武昌火车站天佑医院梅苑小区武昌城市公园精装单间,500,元/月,3室1厅,25平米,中层(共26层),武昌城市公园,武昌-武昌火车站 -静安路9号,"合租, 朝南, 有电梯, 4/7号线"
王家墩东 青年路地铁口 icc 同济医院 主卧阳台采光很好,600,元/月,3室1厅,20.1平米,中层(共28层),嘉鑫大厦,江汉-万松园 -青年路153号,"合租, 朝南, 有电梯, 1/2/7号线"
九峰性价比超高一居室来喽！小米 大悦城 生物城 省妇幼 同济,1000,元/月,1室1厅,50平米,高层(共33层),九峰街明畅里社区(二期),洪山-光谷东 -三星巷,"整租, 朝南, 有电梯, 11号线"
30W豪装~晶莹剔透的杂志风~全屋智能品牌家具家电~价格乱砍,2800,元/月,3室2厅,118平米,高层(共42层),保利上城西区,洪山-白沙洲 -峰胜路20号,"整租, 南北, 有电梯, 5号线"
独卫单间 客厅有共用阳台 江汉大学 水木清华 可短租可月付,500,元/月,2室1厅,26平米,中层(共11层)                                                            7日内实拍验真,水木清华,沌口开发区-江汉大学 -三角湖路10号,"独立单间, 合租, 朝南, 有电梯"
房東职租！全女生可短租月付 真实图片家具齐全 汉口火车站地铁,550,元/月,3室1厅,25平米,低层(共45层),福星惠誉福星城(南区),江汉-汉口火车站 -常青一路2号,"合租, 朝南, 有电梯, 2号线"
价格可谈2号线常青城地铁口金银潭永旺宏图大道武汉客厅海洋公园,1800,元/月,2室2厅,94平米,高层(共33层),将军新村(四期),东西湖-将军路 -将军二路20号,"整租, 朝南, 有电梯, 2号线"
花城家园一房民用水电燃气 近花山河地铁口 软件新城 鸿蒙生态,900,元/月,1室1厅,40平米,中层(共31层),花城家园荷园,洪山-光谷东 -武汉绕城高速,"整租, 朝南, 有电梯"
独卫独阳！新世纪百货！凯旋门广场！铁四院！万盈国际！徐东地铁,600,元/月,3室2厅,20平米,低层(共12层),美林青城,洪山-铁机路 -纺机路20号,"合租, 朝南, 有电梯, 5/8号线"
30w豪装 轻奢风 大牌家电 房D好说话 条件随便谈 价乱砍,2500,元/月,3室2厅,117.3平米,高层(共33层)                                                            7日内实拍验真,万象公裕A区,洪山-白沙洲 -夹套河路20号,"整租, 朝南, 有电梯"
可短租可月付 大悦城 地铁口 华为 小米 生物城 湖北广电,900,元/月,2室0厅,30平米,低层(共33层),武汉大悦城,洪山-光谷东 -高新大道,"独立单间, 合租, 朝南, 有电梯, 11/19号线"
叮级loft 5号线张家湾光霞地铁~精装修~龙湖天街~工学院,1500,元/月,1室1厅,37.6平米,低层(共32层),清江锦城左右时代,洪山-白沙洲 -烽胜路48号,"整租, 朝南, 有电梯, 5号线"
可短租！光谷软件园世贸中心 总部国际 北辰唐山大厦新发展鼎创,500,元/月,3室1厅,20平米,高层(共28层),江城雅居,洪山-关山 -关山大道,"合租, 朝南, 有电梯"
保利中央公馆南北通透 阳光充足 76平 家电齐全 拎包入住,2200,元/月,2室2厅,80平米,高层(共34层),保利中央公馆(G1-G16栋),洪山-新南湖 -丁字桥南路558号,"整租, 朝南, 有电梯, 7/8号线"
4号线！十里铺！王家湾！汉商21世纪！海天广场！摩尔城！,600,元/月,3室1厅,25平米,高层(共33层),紫荆嘉苑,汉阳-王家湾 -紫荆路,"合租, 朝南, 有电梯, 3/4号线"
金地圣爱米伦 湖工大首义学院 七号线地铁口 精装修好两房,2800,元/月,2室1厅,90平米,高层(共32层),金地圣爱米伦,洪山-新南湖 -南李路27号,"整租, 朝南, 有电梯, 7/8号线"
软件园 光谷天地 总部国际 中建康城精装2房2厅 APP广场,2400,元/月,2室2厅,78平米,高层(共33层),中建康城(西区),洪山-光谷软件园 -关山一路168号,"整租, 朝南, 有电梯"
五环体育中心地铁~汉口澎湃城~协和医院~~五环体育中心~急租,2000,元/月,2室1厅,53.2平米,中层(共30层),奥山汉口澎湃城,东西湖-吴家山 -临空港大道,"整租, 南北, 有电梯, 1/6号线"
两房一样大 软件园 APP 新发展 K11 关山大道地铁口,2600,元/月,2室1厅,60平米,高层(共56层),光谷青年城(二期),洪山-光谷广场 -新竹路16号,"整租, 朝南, 有电梯"
精装主卧！三角路地铁 全女生合租 湖北学院 短租月付 包物业,800,元/月,3室2厅,20平米,低层(共26层),美城清芷园,武昌-积玉桥 -团结大道6号,"合租, 朝南, 有电梯, 5/7号线"
丁字桥水域天际南湖名都维佳佰港城理工大南湖校区主卧飘窗无中介,600,元/月,3室2厅,20平米,低层(共23层),水域天际,武昌-南湖花园 -建安街特1号,"合租, 朝南, 有电梯, 7/8号线"
四新商圈！康泰医院！中医院！时代广场！弘桥小学！可押一付一！,2100,元/月,3室2厅,98.8平米,高层(共47层),光明上海府邸,汉阳-四新 -四新北路319号,"整租, 朝南, 有电梯"
可短租月付 软件新城 华为小米大悦城 妇幼同济 光谷人民医院,1000,元/月,2室1厅,80平米,低层(共26层),花城家园桂园,洪山-光谷东 -土吴路,"整租, 朝南, 有电梯"
长城嘉苑主卧阳台 群星城 汪家墩 8号线 国际城 联发 徐东,600,元/月,3室1厅,23平米,低层(共8层)                                                            7日内实拍验真,长城嘉苑,武昌-徐东 -团结大道985号,"合租, 朝南, 4/5/7/8号线"
葛洲坝太阳城  港边田 当代云谷三房 长江电气 拎包入住,1700,元/月,3室1厅,98.9平米,中层(共33层),当代云谷,江夏-流芳 -高新四路36号,"整租, 朝南, 有电梯"
五号线中医药地铁 实价两千 龙湖天街 武科大 东澜岸购物广场,4600,元/月,3室2厅,129平米,高层(共45层),云隐城菱,洪山-白沙洲 -白沙洲大道,"整租, 朝南, 有电梯, 5号线"
